 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:32:27
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -246.70  0.2700  0.4089E-01  0.8071E-02       -224.37  0.2778  0.7768E-01  0.8972E-02       -204.78  0.2848  0.1074E+00  0.8877E-02
          0.0200     -246.61  0.2700  0.2907E-01  0.8073E-02       -224.36  0.2778  0.7655E-01  0.8972E-02       -204.80  0.2848  0.1055E+00  0.8878E-02
          0.0330     -246.35  0.2701  0.1998E-02  0.8070E-02       -224.35  0.2778  0.7379E-01  0.8972E-02       -204.83  0.2848  0.1026E+00  0.8878E-02
          0.0499     -245.72  0.2703 -0.5266E-01  0.8054E-02       -224.31  0.2778  0.6691E-01  0.8972E-02       -204.87  0.2848  0.9884E-01  0.8878E-02
          0.0719     -244.33  0.2707 -0.1556E+00  0.8011E-02       -224.17  0.2778  0.4945E-01  0.8972E-02       -204.90  0.2848  0.9246E-01  0.8878E-02
          0.1004     -241.57  0.2715 -0.3403E+00  0.7929E-02       -223.76  0.2780  0.9156E-02  0.8972E-02       -204.89  0.2848  0.7934E-01  0.8878E-02
          0.1376     -236.32  0.2734 -0.6568E+00  0.7808E-02       -222.64  0.2784 -0.8000E-01  0.8970E-02       -204.70  0.2849  0.4864E-01  0.8878E-02
          0.1858     -226.79  0.2768 -0.1170E+01  0.7681E-02       -219.85  0.2794 -0.2690E+00  0.8963E-02       -203.92  0.2851 -0.2521E-01  0.8876E-02
          0.2358     -214.89  0.2811 -0.1777E+01  0.7582E-02       -215.30  0.2810 -0.5477E+00  0.8953E-02       -202.34  0.2857 -0.1479E+00  0.8875E-02
          0.2858     -202.49  0.2856 -0.2332E+01  0.7503E-02       -209.17  0.2832 -0.8902E+00  0.8940E-02       -199.81  0.2866 -0.3216E+00  0.8875E-02
          0.3358     -191.03  0.2899 -0.2763E+01  0.7446E-02       -202.31  0.2857 -0.1254E+01  0.8929E-02       -196.64  0.2878 -0.5308E+00  0.8878E-02
          0.3858     -181.76  0.2938 -0.3120E+01  0.7402E-02       -195.62  0.2881 -0.1598E+01  0.8922E-02       -193.28  0.2890 -0.7514E+00  0.8886E-02
          0.4358     -174.50  0.2968 -0.3367E+01  0.7376E-02       -189.49  0.2905 -0.1908E+01  0.8916E-02       -189.86  0.2903 -0.9714E+00  0.8896E-02
          0.4858     -169.00  0.2991 -0.3480E+01  0.7360E-02       -184.23  0.2927 -0.2190E+01  0.8910E-02       -186.37  0.2918 -0.1172E+01  0.8905E-02
          0.5358     -165.30  0.3007 -0.3449E+01  0.7357E-02       -179.66  0.2946 -0.2363E+01  0.8906E-02       -182.78  0.2933 -0.1355E+01  0.8912E-02
          0.5858     -163.33  0.3015 -0.3275E+01  0.7365E-02       -175.98  0.2961 -0.2431E+01  0.8903E-02       -179.29  0.2947 -0.1496E+01  0.8916E-02
          0.6358     -163.00  0.3016 -0.2977E+01  0.7385E-02       -173.17  0.2973 -0.2395E+01  0.8901E-02       -176.01  0.2961 -0.1587E+01  0.8918E-02
          0.6858     -164.14  0.3011 -0.2583E+01  0.7415E-02       -171.21  0.2981 -0.2271E+01  0.8901E-02       -173.04  0.2974 -0.1626E+01  0.8915E-02
          0.7358     -166.46  0.3001 -0.2132E+01  0.7456E-02       -169.98  0.2987 -0.2079E+01  0.8901E-02       -170.41  0.2985 -0.1617E+01  0.8910E-02
          0.7858     -170.88  0.2983 -0.1509E+01  0.7517E-02       -169.71  0.2988 -0.1797E+01  0.8902E-02       -168.25  0.2994 -0.1555E+01  0.8903E-02
          0.8358     -176.65  0.2959 -0.9281E+00  0.7595E-02       -170.88  0.2983 -0.1473E+01  0.8910E-02       -167.23  0.2998 -0.1424E+01  0.8899E-02
          0.8858     -183.09  0.2932 -0.4481E+00  0.7681E-02       -172.99  0.2974 -0.1150E+01  0.8920E-02       -167.09  0.2999 -0.1253E+01  0.8897E-02
          0.9358     -189.41  0.2905 -0.1155E+00  0.7769E-02       -175.68  0.2963 -0.8672E+00  0.8929E-02       -167.67  0.2996 -0.1072E+01  0.8895E-02
          0.9679     -193.05  0.2890  0.4334E-02  0.7823E-02       -177.48  0.2955 -0.7126E+00  0.8934E-02       -168.23  0.2994 -0.9584E+00  0.8892E-02
          1.0000     -196.11  0.2879  0.4484E-01  0.7872E-02       -179.30  0.2947 -0.5907E+00  0.8938E-02       -168.98  0.2990 -0.8541E+00  0.8891E-02
end
