 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:44
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -246.70  0.2700  0.4089E-01  0.0000E+00       -224.37  0.2778  0.7768E-01  0.9085E-03       -204.78  0.2848  0.1074E+00  0.8834E-03
          0.0200     -246.61  0.2700  0.2907E-01  0.1312E-02       -224.36  0.2778  0.7655E-01  0.9086E-03       -204.80  0.2848  0.1055E+00  0.8834E-03
          0.0330     -246.35  0.2701  0.1998E-02  0.8337E-03       -224.35  0.2778  0.7379E-01  0.9087E-03       -204.83  0.2848  0.1026E+00  0.8834E-03
          0.0499     -245.72  0.2703 -0.5266E-01  0.1065E-02       -224.31  0.2778  0.6691E-01  0.9085E-03       -204.87  0.2848  0.9884E-01  0.8834E-03
          0.0719     -244.33  0.2707 -0.1556E+00  0.9347E-03       -224.17  0.2778  0.4945E-01  0.9083E-03       -204.90  0.2848  0.9246E-01  0.8834E-03
          0.1004     -241.57  0.2715 -0.3403E+00  0.1017E-02       -223.76  0.2780  0.9156E-02  0.9084E-03       -204.89  0.2848  0.7934E-01  0.8833E-03
          0.1376     -236.32  0.2734 -0.6568E+00  0.9558E-03       -222.64  0.2784 -0.8000E-01  0.9084E-03       -204.70  0.2849  0.4864E-01  0.8833E-03
          0.1858     -226.79  0.2768 -0.1170E+01  0.9986E-03       -219.85  0.2794 -0.2690E+00  0.9085E-03       -203.92  0.2851 -0.2521E-01  0.8833E-03
          0.2358     -214.89  0.2811 -0.1777E+01  0.9584E-03       -215.30  0.2810 -0.5477E+00  0.9087E-03       -202.34  0.2857 -0.1479E+00  0.8833E-03
          0.2858     -202.49  0.2856 -0.2332E+01  0.9845E-03       -209.17  0.2832 -0.8902E+00  0.9088E-03       -199.81  0.2866 -0.3216E+00  0.8833E-03
          0.3358     -191.03  0.2899 -0.2763E+01  0.9585E-03       -202.31  0.2857 -0.1254E+01  0.9090E-03       -196.64  0.2878 -0.5308E+00  0.8834E-03
          0.3858     -181.76  0.2938 -0.3120E+01  0.9753E-03       -195.62  0.2881 -0.1598E+01  0.9091E-03       -193.28  0.2890 -0.7514E+00  0.8834E-03
          0.4358     -174.50  0.2968 -0.3367E+01  0.9586E-03       -189.49  0.2905 -0.1908E+01  0.9093E-03       -189.86  0.2903 -0.9714E+00  0.8834E-03
          0.4858     -169.00  0.2991 -0.3480E+01  0.9698E-03       -184.23  0.2927 -0.2190E+01  0.9094E-03       -186.37  0.2918 -0.1172E+01  0.8835E-03
          0.5358     -165.30  0.3007 -0.3449E+01  0.9596E-03       -179.66  0.2946 -0.2363E+01  0.9094E-03       -182.78  0.2933 -0.1355E+01  0.8835E-03
          0.5858     -163.33  0.3015 -0.3275E+01  0.9677E-03       -175.98  0.2961 -0.2431E+01  0.9094E-03       -179.29  0.2947 -0.1496E+01  0.8835E-03
          0.6358     -163.00  0.3016 -0.2977E+01  0.9621E-03       -173.17  0.2973 -0.2395E+01  0.9094E-03       -176.01  0.2961 -0.1587E+01  0.8835E-03
          0.6858     -164.14  0.3011 -0.2583E+01  0.9687E-03       -171.21  0.2981 -0.2271E+01  0.9093E-03       -173.04  0.2974 -0.1626E+01  0.8835E-03
          0.7358     -166.46  0.3001 -0.2132E+01  0.9662E-03       -169.98  0.2987 -0.2079E+01  0.9092E-03       -170.41  0.2985 -0.1617E+01  0.8834E-03
          0.7858     -170.88  0.2983 -0.1509E+01  0.9726E-03       -169.71  0.2988 -0.1797E+01  0.9091E-03       -168.25  0.2994 -0.1555E+01  0.8834E-03
          0.8358     -176.65  0.2959 -0.9281E+00  0.9729E-03       -170.88  0.2983 -0.1473E+01  0.9090E-03       -167.23  0.2998 -0.1424E+01  0.8834E-03
          0.8858     -183.09  0.2932 -0.4481E+00  0.9781E-03       -172.99  0.2974 -0.1150E+01  0.9089E-03       -167.09  0.2999 -0.1253E+01  0.8834E-03
          0.9358     -189.41  0.2905 -0.1155E+00  0.9784E-03       -175.68  0.2963 -0.8672E+00  0.9089E-03       -167.67  0.2996 -0.1072E+01  0.8834E-03
          0.9679     -193.05  0.2890  0.4334E-02  0.9805E-03       -177.48  0.2955 -0.7126E+00  0.9088E-03       -168.23  0.2994 -0.9584E+00  0.8834E-03
          1.0000     -196.11  0.2879  0.4484E-01  0.9796E-03       -179.30  0.2947 -0.5907E+00  0.9088E-03       -168.98  0.2990 -0.8541E+00  0.8834E-03
end
