 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   9:26:52
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -196.96  0.2877  0.2493E-01  0.1062E-02       -179.90  0.2945 -0.5543E+00  0.9668E-03       -169.24  0.2989 -0.8207E+00  0.8834E-03
          0.0200     -197.55  0.2874  0.8848E-02  0.1062E-02       -180.36  0.2943 -0.5282E+00  0.9666E-03       -169.45  0.2988 -0.7947E+00  0.8835E-03
          0.0330     -198.27  0.2872 -0.2796E-01  0.1062E-02       -181.04  0.2940 -0.4954E+00  0.9667E-03       -169.78  0.2987 -0.7580E+00  0.8835E-03
          0.0499     -198.77  0.2870 -0.1023E+00  0.1061E-02       -181.79  0.2937 -0.4686E+00  0.9667E-03       -170.20  0.2985 -0.7176E+00  0.8835E-03
          0.0719     -198.74  0.2870 -0.2424E+00  0.1060E-02       -182.61  0.2933 -0.4568E+00  0.9667E-03       -170.73  0.2983 -0.6744E+00  0.8835E-03
          0.1004     -197.43  0.2874 -0.4935E+00  0.1059E-02       -183.23  0.2931 -0.4846E+00  0.9667E-03       -171.31  0.2981 -0.6400E+00  0.8835E-03
          0.1376     -193.63  0.2888 -0.9240E+00  0.1056E-02       -183.16  0.2931 -0.5943E+00  0.9668E-03       -171.75  0.2979 -0.6363E+00  0.8834E-03
          0.1858     -186.06  0.2918 -0.1622E+01  0.1053E-02       -181.33  0.2938 -0.8533E+00  0.9670E-03       -171.52  0.2980 -0.7077E+00  0.8834E-03
          0.2358     -176.04  0.2960 -0.2448E+01  0.1050E-02       -177.45  0.2954 -0.1252E+01  0.9672E-03       -170.19  0.2985 -0.8713E+00  0.8835E-03
          0.2858     -165.04  0.3006 -0.3250E+01  0.1047E-02       -171.69  0.2978 -0.1754E+01  0.9675E-03       -167.58  0.2996 -0.1129E+01  0.8835E-03
          0.3358     -154.26  0.3052 -0.3938E+01  0.1045E-02       -164.78  0.3007 -0.2303E+01  0.9677E-03       -163.87  0.3011 -0.1459E+01  0.8836E-03
          0.3858     -144.80  0.3095 -0.4508E+01  0.1043E-02       -157.50  0.3038 -0.2835E+01  0.9680E-03       -159.40  0.3030 -0.1825E+01  0.8837E-03
          0.4358     -137.39  0.3130 -0.4903E+01  0.1041E-02       -150.36  0.3069 -0.3303E+01  0.9681E-03       -154.44  0.3051 -0.2199E+01  0.8839E-03
          0.4858     -131.75  0.3156 -0.5083E+01  0.1041E-02       -144.31  0.3097 -0.3720E+01  0.9682E-03       -149.48  0.3073 -0.2574E+01  0.8840E-03
          0.5358     -128.02  0.3173 -0.5033E+01  0.1040E-02       -139.34  0.3120 -0.3957E+01  0.9683E-03       -144.79  0.3095 -0.2893E+01  0.8841E-03
          0.5858     -126.23  0.3181 -0.4756E+01  0.1041E-02       -135.65  0.3137 -0.4002E+01  0.9682E-03       -140.63  0.3114 -0.3095E+01  0.8842E-03
          0.6358     -126.36  0.3181 -0.4280E+01  0.1042E-02       -133.31  0.3148 -0.3870E+01  0.9681E-03       -137.24  0.3130 -0.3168E+01  0.8842E-03
          0.6858     -128.29  0.3172 -0.3651E+01  0.1043E-02       -132.30  0.3153 -0.3587E+01  0.9680E-03       -134.74  0.3141 -0.3121E+01  0.8842E-03
          0.7358     -131.80  0.3155 -0.2931E+01  0.1045E-02       -132.50  0.3152 -0.3195E+01  0.9678E-03       -133.17  0.3149 -0.2973E+01  0.8842E-03
          0.7858     -137.18  0.3131 -0.2083E+01  0.1047E-02       -133.97  0.3145 -0.2700E+01  0.9676E-03       -132.54  0.3152 -0.2734E+01  0.8841E-03
          0.8358     -143.88  0.3099 -0.1293E+01  0.1050E-02       -136.77  0.3132 -0.2173E+01  0.9674E-03       -133.11  0.3149 -0.2417E+01  0.8841E-03
          0.8858     -151.23  0.3065 -0.6401E+00  0.1053E-02       -140.40  0.3115 -0.1674E+01  0.9672E-03       -134.56  0.3142 -0.2072E+01  0.8840E-03
          0.9358     -158.62  0.3034 -0.1878E+00  0.1055E-02       -144.50  0.3096 -0.1248E+01  0.9671E-03       -136.66  0.3132 -0.1740E+01  0.8839E-03
          0.9679     -162.99  0.3015 -0.2479E-01  0.1056E-02       -147.17  0.3084 -0.1018E+01  0.9670E-03       -138.15  0.3125 -0.1542E+01  0.8839E-03
          1.0000     -166.62  0.3000  0.3030E-01  0.1056E-02       -149.77  0.3072 -0.8436E+00  0.9670E-03       -139.77  0.3118 -0.1368E+01  0.8839E-03
end
