 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:14
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -176.51  0.2959  0.1350E-01  0.9742E-03       -160.43  0.3026 -0.8726E+00  0.9316E-03       -151.98  0.3062 -0.1362E+01  0.8833E-03
          0.0200     -177.38  0.2955 -0.1749E-02  0.9743E-03       -161.17  0.3023 -0.8336E+00  0.9316E-03       -152.41  0.3060 -0.1313E+01  0.8833E-03
          0.0330     -178.53  0.2951 -0.3667E-01  0.9741E-03       -162.21  0.3019 -0.7858E+00  0.9316E-03       -153.05  0.3057 -0.1251E+01  0.8833E-03
          0.0499     -179.58  0.2946 -0.1072E+00  0.9736E-03       -163.41  0.3014 -0.7440E+00  0.9316E-03       -153.83  0.3054 -0.1183E+01  0.8833E-03
          0.0719     -180.37  0.2943 -0.2400E+00  0.9728E-03       -164.76  0.3008 -0.7162E+00  0.9316E-03       -154.81  0.3050 -0.1110E+01  0.8833E-03
          0.1004     -180.26  0.2943 -0.4783E+00  0.9714E-03       -166.04  0.3002 -0.7276E+00  0.9316E-03       -155.92  0.3045 -0.1047E+01  0.8833E-03
          0.1376     -178.27  0.2951 -0.8866E+00  0.9695E-03       -166.83  0.2999 -0.8188E+00  0.9317E-03       -156.99  0.3040 -0.1015E+01  0.8833E-03
          0.1858     -172.83  0.2973 -0.1549E+01  0.9671E-03       -166.12  0.3002 -0.1062E+01  0.9319E-03       -157.53  0.3038 -0.1065E+01  0.8833E-03
          0.2358     -164.88  0.3007 -0.2332E+01  0.9649E-03       -163.51  0.3013 -0.1437E+01  0.9321E-03       -157.00  0.3040 -0.1213E+01  0.8833E-03
          0.2858     -155.63  0.3046 -0.3108E+01  0.9630E-03       -159.13  0.3031 -0.1908E+01  0.9323E-03       -155.27  0.3047 -0.1455E+01  0.8833E-03
          0.3358     -146.60  0.3086 -0.3795E+01  0.9615E-03       -153.62  0.3054 -0.2419E+01  0.9326E-03       -152.51  0.3059 -0.1769E+01  0.8833E-03
          0.3858     -139.04  0.3122 -0.4364E+01  0.9603E-03       -147.92  0.3080 -0.2949E+01  0.9328E-03       -149.10  0.3074 -0.2130E+01  0.8833E-03
          0.4358     -132.54  0.3152 -0.4757E+01  0.9594E-03       -142.32  0.3106 -0.3433E+01  0.9330E-03       -145.11  0.3093 -0.2505E+01  0.8834E-03
          0.4858     -127.58  0.3175 -0.4938E+01  0.9590E-03       -137.25  0.3130 -0.3783E+01  0.9331E-03       -140.94  0.3112 -0.2848E+01  0.8834E-03
          0.5358     -124.28  0.3190 -0.4887E+01  0.9588E-03       -133.04  0.3149 -0.3974E+01  0.9332E-03       -136.96  0.3131 -0.3114E+01  0.8835E-03
          0.5858     -122.83  0.3197 -0.4611E+01  0.9591E-03       -129.98  0.3164 -0.3992E+01  0.9332E-03       -133.51  0.3147 -0.3274E+01  0.8835E-03
          0.6358     -123.25  0.3195 -0.4136E+01  0.9597E-03       -128.18  0.3172 -0.3844E+01  0.9331E-03       -130.82  0.3159 -0.3315E+01  0.8835E-03
          0.6858     -125.47  0.3185 -0.3509E+01  0.9607E-03       -127.70  0.3174 -0.3552E+01  0.9330E-03       -129.03  0.3168 -0.3242E+01  0.8835E-03
          0.7358     -129.30  0.3167 -0.2790E+01  0.9619E-03       -128.45  0.3171 -0.3154E+01  0.9328E-03       -128.19  0.3172 -0.3071E+01  0.8835E-03
          0.7858     -134.82  0.3142 -0.1985E+01  0.9635E-03       -130.42  0.3162 -0.2672E+01  0.9326E-03       -128.31  0.3171 -0.2818E+01  0.8834E-03
          0.8358     -141.55  0.3110 -0.1237E+01  0.9653E-03       -133.59  0.3147 -0.2162E+01  0.9324E-03       -129.47  0.3166 -0.2496E+01  0.8834E-03
          0.8858     -148.87  0.3076 -0.6173E+00  0.9671E-03       -137.52  0.3129 -0.1681E+01  0.9322E-03       -131.42  0.3157 -0.2152E+01  0.8834E-03
          0.9358     -156.11  0.3044 -0.1883E+00  0.9687E-03       -141.82  0.3109 -0.1275E+01  0.9321E-03       -133.92  0.3145 -0.1824E+01  0.8834E-03
          0.9679     -160.43  0.3026 -0.3365E-01  0.9695E-03       -144.60  0.3095 -0.1055E+01  0.9320E-03       -135.64  0.3137 -0.1630E+01  0.8834E-03
          1.0000     -164.08  0.3011  0.1859E-01  0.9698E-03       -147.30  0.3083 -0.8878E+00  0.9320E-03       -137.46  0.3129 -0.1459E+01  0.8834E-03
end
