 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:13
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -265.87  0.2643  0.2796E-01  0.1038E-02       -241.32  0.2717  0.2056E+00  0.9559E-03       -218.10  0.2800  0.3055E+00  0.8834E-03
          0.0230     -265.53  0.2644  0.2797E-01  0.1038E-02       -241.11  0.2717  0.1999E+00  0.9559E-03       -218.02  0.2801  0.2996E+00  0.8834E-03
          0.0399     -265.06  0.2646  0.2796E-01  0.1038E-02       -240.80  0.2719  0.1926E+00  0.9559E-03       -217.88  0.2801  0.2911E+00  0.8834E-03
          0.0619     -264.52  0.2647  0.2797E-01  0.1038E-02       -240.42  0.2720  0.1840E+00  0.9559E-03       -217.72  0.2802  0.2813E+00  0.8834E-03
          0.0904     -263.87  0.2649  0.2797E-01  0.1038E-02       -239.95  0.2722  0.1742E+00  0.9559E-03       -217.49  0.2803  0.2695E+00  0.8834E-03
          0.1276     -263.11  0.2651  0.2797E-01  0.1038E-02       -239.37  0.2724  0.1634E+00  0.9559E-03       -217.19  0.2804  0.2557E+00  0.8834E-03
          0.1758     -262.23  0.2654  0.2797E-01  0.1038E-02       -238.69  0.2726  0.1517E+00  0.9559E-03       -216.81  0.2805  0.2399E+00  0.8834E-03
          0.2386     -261.23  0.2657  0.2797E-01  0.1038E-02       -237.90  0.2729  0.1403E+00  0.9559E-03       -216.35  0.2807  0.2223E+00  0.8834E-03
          0.3232     -262.45  0.2654  0.1422E+00  0.1039E-02       -237.47  0.2731  0.1575E+00  0.9559E-03       -215.92  0.2808  0.2125E+00  0.8834E-03
          0.4360     -267.07  0.2640  0.2949E+00  0.1041E-02       -239.19  0.2725  0.2219E+00  0.9561E-03       -216.62  0.2806  0.2491E+00  0.8834E-03
          0.5770     -271.27  0.2627  0.2837E+00  0.1041E-02       -242.76  0.2712  0.2716E+00  0.9561E-03       -218.78  0.2798  0.3159E+00  0.8835E-03
          0.7885     -267.68  0.2635  0.2796E-01  0.1039E-02       -243.84  0.2708  0.2015E+00  0.9559E-03       -220.32  0.2792  0.3152E+00  0.8834E-03
          1.0000     -264.43  0.2648  0.2797E-01  0.1039E-02       -240.76  0.2717  0.1546E+00  0.9559E-03       -218.73  0.2797  0.2389E+00  0.8834E-03
end
