 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:43
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -196.26  0.2879  0.2833E-01  0.8462E-03       -176.22  0.2960 -0.1379E+00  0.8833E-03       -159.76  0.3029 -0.1711E+00  0.8833E-03
          0.0230     -196.58  0.2878  0.2833E-01  0.8462E-03       -176.42  0.2959 -0.1248E+00  0.8833E-03       -159.84  0.3029 -0.1584E+00  0.8833E-03
          0.0399     -197.00  0.2876  0.2833E-01  0.8463E-03       -176.71  0.2958 -0.1078E+00  0.8833E-03       -159.95  0.3028 -0.1410E+00  0.8833E-03
          0.0619     -197.47  0.2875  0.2833E-01  0.8463E-03       -177.04  0.2957 -0.9075E-01  0.8833E-03       -160.11  0.3027 -0.1219E+00  0.8833E-03
          0.0904     -198.02  0.2873  0.2833E-01  0.8463E-03       -177.45  0.2955 -0.7248E-01  0.8833E-03       -160.32  0.3027 -0.1004E+00  0.8833E-03
          0.1276     -198.64  0.2870  0.2833E-01  0.8463E-03       -177.93  0.2953 -0.5435E-01  0.8833E-03       -160.60  0.3025 -0.7816E-01  0.8833E-03
          0.1758     -199.33  0.2868  0.2833E-01  0.8464E-03       -178.50  0.2951 -0.3731E-01  0.8833E-03       -160.97  0.3024 -0.5626E-01  0.8833E-03
          0.2386     -200.09  0.2865  0.2833E-01  0.8464E-03       -179.14  0.2948 -0.2199E-01  0.8833E-03       -161.43  0.3022 -0.3544E-01  0.8833E-03
          0.3232     -202.51  0.2857  0.1441E+00  0.8479E-03       -180.35  0.2943  0.3204E-01  0.8834E-03       -162.19  0.3019  0.1995E-02  0.8833E-03
          0.4360     -209.13  0.2834  0.2987E+00  0.8500E-03       -185.28  0.2924  0.1405E+00  0.8835E-03       -165.77  0.3005  0.1463E+00  0.8835E-03
          0.5770     -218.70  0.2799  0.2874E+00  0.8501E-03       -194.52  0.2886  0.2370E+00  0.8836E-03       -172.94  0.2975  0.3614E+00  0.8836E-03
          0.7885     -224.18  0.2775  0.2833E-01  0.8473E-03       -202.51  0.2855  0.2010E+00  0.8835E-03       -179.99  0.2943  0.4583E+00  0.8835E-03
          1.0000     -222.18  0.2785  0.2833E-01  0.8473E-03       -199.43  0.2867  0.1875E+00  0.8833E-03       -178.11  0.2952  0.3371E+00  0.8833E-03
end
