 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27: 5
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -241.171 0.2717   0.7733E+00  0.3317E-03  0.1708E+00  0.0000E+00      -1   0.393E-02   20.00  0.1058E-02  0.1267E+00
   2    -3.0000    -237.526 0.2730   0.8153E+00  0.3361E-03  0.1780E+00  0.0000E+00      -1   0.409E-02   20.00  0.1060E-02  0.1271E+00
   3    -6.0000    -233.862 0.2744   0.8576E+00  0.3406E-03  0.1901E+00  0.0000E+00      -1   0.437E-02   20.00  0.1062E-02  0.1274E+00
   4    -9.0000    -230.196 0.2757   0.8998E+00  0.3450E-03  0.2002E+00  0.1302E-02      -1   0.461E-02   20.00  0.1062E-02  0.1274E+00
   5   -12.0000    -226.527 0.2770   0.9421E+00  0.3494E-03  0.2077E+00  0.8149E-03      -1   0.478E-02   20.00  0.1061E-02  0.1273E+00
   6   -15.0000    -222.873 0.2783   0.9842E+00  0.3539E-03  0.2085E+00  0.0000E+00      -1   0.480E-02   20.00  0.1056E-02  0.1267E+00
   7   -18.0000    -219.255 0.2796   0.1026E+01  0.3582E-03  0.2042E+00  0.0000E+00      -1   0.470E-02   20.00  0.1024E-02  0.1232E+00
   8   -21.0000    -215.678 0.2809   0.1067E+01  0.3626E-03  0.1965E+00  0.0000E+00      -1   0.452E-02   20.00  0.9222E-03  0.1103E+00
   9   -24.0000    -212.149 0.2822   0.1108E+01  0.3669E-03  0.1855E+00  0.0000E+00      -1   0.427E-02   20.00  0.8895E-03  0.1067E+00
  10   -27.0000    -208.672 0.2834   0.1148E+01  0.3711E-03  0.1720E+00  0.0000E+00      -1   0.396E-02   20.00  0.8845E-03  0.1061E+00
  11   -30.0000    -205.249 0.2847   0.1187E+01  0.3752E-03  0.1565E+00  0.0000E+00      -1   0.360E-02   20.00  0.8841E-03  0.1061E+00
  12   -33.0000    -201.880 0.2859   0.1226E+01  0.3793E-03  0.1392E+00  0.0000E+00      -1   0.320E-02   20.00  0.8835E-03  0.1060E+00
  13   -36.0000    -198.567 0.2871   0.1264E+01  0.3833E-03  0.1199E+00  0.0000E+00      -1   0.276E-02   20.00  0.8834E-03  0.1060E+00
  14   -39.0000    -195.310 0.2882   0.1302E+01  0.3873E-03  0.9963E-01  0.0000E+00      -1   0.229E-02   20.00  0.8834E-03  0.1060E+00
  15   -42.0000    -192.107 0.2894   0.1339E+01  0.3911E-03  0.7669E-01  0.0000E+00      -1   0.176E-02   20.00  0.8834E-03  0.1060E+00
  16   -45.0000    -188.967 0.2907   0.1405E+01  0.3952E-03  0.5121E-01  0.0000E+00      -1   0.118E-02   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -185.887 0.2920   0.1474E+01  0.3992E-03  0.2497E-01  0.0000E+00      -1   0.575E-03   20.00  0.8834E-03  0.1060E+00
  18   -51.0000    -182.864 0.2932   0.1541E+01  0.4031E-03 -0.1833E-02  0.0000E+00      -1  -0.422E-04   20.00  0.8834E-03  0.1060E+00
  19   -54.0000    -179.893 0.2945   0.1608E+01  0.4070E-03 -0.2866E-01  0.0000E+00      -1  -0.659E-03   20.00  0.8834E-03  0.1060E+00
  20   -57.0000    -176.970 0.2957   0.1673E+01  0.4108E-03 -0.5571E-01  0.0000E+00      -1  -0.128E-02   20.00  0.8833E-03  0.1060E+00
  21   -60.0000    -174.092 0.2969   0.1737E+01  0.4145E-03 -0.8270E-01  0.0000E+00      -1  -0.190E-02   20.00  0.8834E-03  0.1060E+00
  22   -63.0000    -171.255 0.2981   0.1800E+01  0.4182E-03 -0.1097E+00  0.0000E+00      -1  -0.252E-02   20.00  0.8833E-03  0.1060E+00
  23   -66.0000    -168.457 0.2993   0.1862E+01  0.4219E-03 -0.1364E+00  0.0000E+00      -1  -0.314E-02   20.00  0.8833E-03  0.1060E+00
  24   -69.0000    -165.694 0.3004   0.1924E+01  0.4255E-03 -0.1624E+00  0.0000E+00      -1  -0.374E-02   20.00  0.8833E-03  0.1060E+00
  25   -72.0000    -162.963 0.3016   0.1985E+01  0.4290E-03 -0.1884E+00  0.0000E+00      -1  -0.433E-02   20.00  0.8833E-03  0.1060E+00
  26   -75.0000    -160.263 0.3027   0.2045E+01  0.4325E-03 -0.2138E+00  0.0000E+00      -1  -0.492E-02   20.00  0.8833E-03  0.1060E+00
  27   -78.0000    -157.590 0.3038   0.2104E+01  0.4360E-03 -0.2390E+00  0.0000E+00      -1  -0.550E-02   20.00  0.8833E-03  0.1060E+00
  28   -81.0000    -154.944 0.3049   0.2163E+01  0.4395E-03 -0.2637E+00  0.0000E+00      -1  -0.607E-02   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -152.321 0.3060   0.2222E+01  0.4429E-03 -0.2888E+00  0.0000E+00      -1  -0.664E-02   20.00  0.8833E-03  0.1060E+00
  30   -87.0000    -149.720 0.3072   0.2320E+01  0.4459E-03 -0.3150E+00  0.0000E+00      -1  -0.725E-02   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -147.135 0.3084   0.2423E+01  0.4489E-03 -0.3405E+00  0.0000E+00      -1  -0.783E-02   20.00  0.8833E-03  0.1060E+00
  32   -93.0000    -144.563 0.3096   0.2525E+01  0.4519E-03 -0.3650E+00  0.0000E+00      -1  -0.840E-02   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -142.002 0.3107   0.2627E+01  0.4549E-03 -0.3889E+00  0.0000E+00      -1  -0.895E-02   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -139.451 0.3119   0.2729E+01  0.4578E-03 -0.4117E+00  0.0000E+00      -1  -0.947E-02   20.00  0.8833E-03  0.1060E+00
  35  -102.0000    -136.907 0.3131   0.2830E+01  0.4607E-03 -0.4340E+00  0.0000E+00      -1  -0.999E-02   20.00  0.8833E-03  0.1060E+00
  36  -105.0000    -134.371 0.3143   0.2931E+01  0.4637E-03 -0.4559E+00  0.0000E+00      -1  -0.105E-01   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -131.840 0.3154   0.3032E+01  0.4666E-03 -0.4771E+00  0.0000E+00      -1  -0.110E-01   20.00  0.8833E-03  0.1060E+00
  38  -111.0000    -129.315 0.3166   0.3133E+01  0.4695E-03 -0.4971E+00  0.0000E+00      -1  -0.114E-01   20.00  0.8833E-03  0.1060E+00
  39  -114.0000    -126.792 0.3178   0.3233E+01  0.4724E-03 -0.5163E+00  0.0000E+00      -1  -0.119E-01   20.00  0.8833E-03  0.1060E+00
  40  -117.0000    -124.273 0.3189   0.3334E+01  0.4754E-03 -0.5356E+00  0.0000E+00      -1  -0.123E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000    -121.756 0.3201   0.3434E+01  0.4783E-03 -0.5542E+00  0.0000E+00      -1  -0.128E-01   20.00  0.8833E-03  0.1060E+00
  42  -123.0000    -119.239 0.3213   0.3566E+01  0.4806E-03 -0.5719E+00  0.0000E+00      -1  -0.132E-01   20.00  0.8833E-03  0.1060E+00
  43  -126.0000    -116.716 0.3225   0.3732E+01  0.4824E-03 -0.5897E+00  0.0000E+00      -1  -0.136E-01   20.00  0.8833E-03  0.1060E+00
  44  -129.0000    -114.187 0.3238   0.3899E+01  0.4842E-03 -0.6069E+00  0.0000E+00      -1  -0.140E-01   20.00  0.8833E-03  0.1060E+00
  45  -132.0000    -111.650 0.3250   0.4067E+01  0.4860E-03 -0.6235E+00  0.0000E+00      -1  -0.143E-01   20.00  0.8833E-03  0.1060E+00
  46  -135.0000    -109.107 0.3263   0.4234E+01  0.4878E-03 -0.6393E+00  0.0000E+00      -1  -0.147E-01   20.00  0.8833E-03  0.1060E+00
  47  -138.0000    -106.556 0.3275   0.4403E+01  0.4896E-03 -0.6537E+00  0.0000E+00      -1  -0.150E-01   20.00  0.8833E-03  0.1060E+00
  48  -141.0000    -103.998 0.3288   0.4572E+01  0.4915E-03 -0.6681E+00  0.0000E+00      -1  -0.154E-01   20.00  0.8833E-03  0.1060E+00
  49  -144.0000    -101.433 0.3300   0.4741E+01  0.4933E-03 -0.6818E+00  0.0000E+00      -1  -0.157E-01   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -98.861 0.3313   0.4910E+01  0.4951E-03 -0.6956E+00  0.0000E+00      -1  -0.160E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -96.283 0.3326   0.5081E+01  0.4969E-03 -0.7082E+00  0.0000E+00      -1  -0.163E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -93.695 0.3338   0.5314E+01  0.4974E-03 -0.7200E+00  0.0000E+00      -1  -0.166E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -91.095 0.3351   0.5578E+01  0.4973E-03 -0.7314E+00  0.0000E+00      -1  -0.168E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -88.482 0.3364   0.5844E+01  0.4972E-03 -0.7419E+00  0.0000E+00      -1  -0.171E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -85.857 0.3377   0.6110E+01  0.4971E-03 -0.7534E+00  0.0000E+00      -1  -0.173E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -83.222 0.3391   0.6378E+01  0.4970E-03 -0.7630E+00  0.0000E+00      -1  -0.176E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -80.575 0.3404   0.6647E+01  0.4968E-03 -0.7720E+00  0.0000E+00      -1  -0.178E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -77.919 0.3417   0.6917E+01  0.4967E-03 -0.7819E+00  0.0000E+00      -1  -0.180E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -75.253 0.3430   0.7206E+01  0.4962E-03 -0.7903E+00  0.0000E+00      -1  -0.182E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -72.575 0.3443   0.7599E+01  0.4934E-03 -0.7974E+00  0.0000E+00      -1  -0.183E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -69.883 0.3457   0.7994E+01  0.4905E-03 -0.8057E+00  0.0000E+00      -1  -0.185E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -67.180 0.3470   0.8390E+01  0.4877E-03 -0.8121E+00  0.0000E+00      -1  -0.187E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -64.464 0.3483   0.8789E+01  0.4848E-03 -0.8185E+00  0.0000E+00      -1  -0.188E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -61.739 0.3496   0.9189E+01  0.4819E-03 -0.8262E+00  0.0000E+00      -1  -0.190E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -59.003 0.3510   0.9641E+01  0.4779E-03 -0.8307E+00  0.0000E+00      -1  -0.191E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -56.255 0.3522   0.1019E+02  0.4718E-03 -0.8353E+00  0.0000E+00      -1  -0.192E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -53.495 0.3535   0.1075E+02  0.4656E-03 -0.8413E+00  0.0000E+00      -1  -0.194E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -50.725 0.3548   0.1130E+02  0.4594E-03 -0.8472E+00  0.0000E+00      -1  -0.195E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -47.945 0.3561   0.1186E+02  0.4532E-03 -0.8500E+00  0.0000E+00      -1  -0.196E-01   20.00  0.8833E-03  0.1060E+00
