 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:58
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -249.03  0.2693  0.4776E-01  0.9655E-03       -226.41  0.2770  0.6966E-01  0.9084E-03       -207.35  0.2839  0.4811E-01  0.8833E-03
          0.0230     -248.97  0.2693  0.4777E-01  0.9654E-03       -226.42  0.2770  0.6618E-01  0.9084E-03       -207.41  0.2839  0.4618E-01  0.8833E-03
          0.0399     -248.90  0.2694  0.4776E-01  0.9654E-03       -226.43  0.2770  0.6165E-01  0.9084E-03       -207.49  0.2839  0.4347E-01  0.8833E-03
          0.0619     -248.84  0.2694  0.4776E-01  0.9654E-03       -226.45  0.2770  0.5697E-01  0.9084E-03       -207.58  0.2838  0.4017E-01  0.8833E-03
          0.0904     -248.80  0.2694  0.4776E-01  0.9654E-03       -226.48  0.2770  0.5206E-01  0.9084E-03       -207.69  0.2838  0.3624E-01  0.8833E-03
          0.1276     -248.77  0.2694  0.4776E-01  0.9655E-03       -226.52  0.2770  0.4728E-01  0.9084E-03       -207.81  0.2837  0.3193E-01  0.8833E-03
          0.1758     -248.79  0.2694  0.4776E-01  0.9655E-03       -226.60  0.2770  0.4278E-01  0.9084E-03       -207.97  0.2837  0.2754E-01  0.8833E-03
          0.2386     -248.85  0.2694  0.4776E-01  0.9655E-03       -226.71  0.2769  0.3885E-01  0.9084E-03       -208.16  0.2836  0.2358E-01  0.8833E-03
          0.3232     -252.76  0.2683  0.2429E+00  0.9670E-03       -227.71  0.2766  0.8813E-01  0.9084E-03       -208.65  0.2834  0.3897E-01  0.8833E-03
          0.4360     -260.95  0.2659  0.5036E+00  0.9687E-03       -230.57  0.2756  0.2042E+00  0.9085E-03       -210.00  0.2830  0.9523E-01  0.8834E-03
          0.5770     -265.80  0.2642  0.4845E+00  0.9687E-03       -233.84  0.2744  0.2723E+00  0.9085E-03       -211.98  0.2823  0.1544E+00  0.8833E-03
          0.7885     -257.40  0.2664  0.4776E-01  0.9663E-03       -233.30  0.2744  0.1378E+00  0.9084E-03       -212.83  0.2819  0.1213E+00  0.8833E-03
          1.0000     -256.44  0.2673  0.4776E-01  0.9664E-03       -233.25  0.2746  0.1009E+00  0.9085E-03       -213.33  0.2817  0.1027E+00  0.8834E-03
end
