 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:45
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -322.09  0.2486  0.1974E-01  0.0000E+00       -295.91  0.2553  0.2192E+00  0.9342E-03       -267.13  0.2639  0.4241E+00  0.8834E-03
          0.0230     -321.78  0.2486  0.1975E-01  0.1499E-02       -295.55  0.2555  0.2200E+00  0.9344E-03       -266.88  0.2640  0.4202E+00  0.8834E-03
          0.0399     -321.31  0.2488  0.1974E-01  0.7338E-03       -295.04  0.2556  0.2203E+00  0.9343E-03       -266.51  0.2641  0.4141E+00  0.8834E-03
          0.0619     -320.70  0.2489  0.1975E-01  0.1202E-02       -294.42  0.2558  0.2199E+00  0.9341E-03       -266.07  0.2643  0.4075E+00  0.8834E-03
          0.0904     -319.89  0.2491  0.1974E-01  0.8830E-03       -293.64  0.2560  0.2184E+00  0.9342E-03       -265.51  0.2644  0.3992E+00  0.8834E-03
          0.1276     -318.84  0.2493  0.1974E-01  0.1120E-02       -292.68  0.2563  0.2158E+00  0.9342E-03       -264.83  0.2646  0.3896E+00  0.8834E-03
          0.1758     -317.52  0.2497  0.1974E-01  0.9313E-03       -291.50  0.2567  0.2119E+00  0.9342E-03       -264.00  0.2649  0.3782E+00  0.8834E-03
          0.2386     -315.87  0.2500  0.1975E-01  0.1090E-02       -290.06  0.2571  0.2057E+00  0.9342E-03       -262.98  0.2652  0.3649E+00  0.8834E-03
          0.3232     -316.23  0.2500  0.1004E+00  0.9524E-03       -288.65  0.2575  0.2135E+00  0.9342E-03       -261.79  0.2655  0.3535E+00  0.8834E-03
          0.4360     -322.01  0.2487  0.2082E+00  0.1080E-02       -292.17  0.2566  0.2398E+00  0.9344E-03       -264.10  0.2649  0.3913E+00  0.8836E-03
          0.5770     -332.23  0.2462  0.2003E+00  0.9634E-03       -302.78  0.2535  0.2632E+00  0.9345E-03       -271.79  0.2627  0.4764E+00  0.8836E-03
          0.7885     -337.48  0.2447  0.1975E-01  0.1071E-02       -313.20  0.2506  0.2420E+00  0.9343E-03       -279.87  0.2600  0.5236E+00  0.8836E-03
          1.0000     -332.24  0.2461  0.1974E-01  0.9657E-03       -305.15  0.2526  0.2352E+00  0.9341E-03       -274.58  0.2617  0.4606E+00  0.8834E-03
end
