 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:32:24
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -308.27  0.2518  0.3740E-01  0.8221E-02       -282.11  0.2595  0.2229E+00  0.8996E-02       -255.11  0.2675  0.3840E+00  0.8875E-02
          0.0230     -308.01  0.2519  0.3740E-01  0.8226E-02       -281.82  0.2596  0.2224E+00  0.8997E-02       -254.92  0.2676  0.3797E+00  0.8877E-02
          0.0399     -307.62  0.2520  0.3740E-01  0.8230E-02       -281.41  0.2597  0.2211E+00  0.8997E-02       -254.66  0.2677  0.3734E+00  0.8878E-02
          0.0619     -307.11  0.2521  0.3740E-01  0.8234E-02       -280.93  0.2598  0.2193E+00  0.8998E-02       -254.34  0.2677  0.3665E+00  0.8879E-02
          0.0904     -306.44  0.2523  0.3740E-01  0.8238E-02       -280.31  0.2600  0.2163E+00  0.8998E-02       -253.93  0.2679  0.3580E+00  0.8880E-02
          0.1276     -305.58  0.2525  0.3740E-01  0.8241E-02       -279.57  0.2602  0.2120E+00  0.8998E-02       -253.43  0.2680  0.3482E+00  0.8880E-02
          0.1758     -304.53  0.2528  0.3740E-01  0.8242E-02       -278.65  0.2605  0.2062E+00  0.8999E-02       -252.83  0.2682  0.3366E+00  0.8881E-02
          0.2386     -303.22  0.2532  0.3740E-01  0.8243E-02       -277.54  0.2608  0.1987E+00  0.8999E-02       -252.09  0.2684  0.3231E+00  0.8881E-02
          0.3232     -305.59  0.2526  0.1902E+00  0.8333E-02       -276.85  0.2611  0.2190E+00  0.9000E-02       -251.33  0.2686  0.3160E+00  0.8881E-02
          0.4360     -315.00  0.2504  0.3943E+00  0.8520E-02       -281.05  0.2599  0.2783E+00  0.9020E-02       -253.80  0.2680  0.3668E+00  0.8897E-02
          0.5770     -326.45  0.2475  0.3794E+00  0.8584E-02       -291.16  0.2569  0.3187E+00  0.9047E-02       -260.96  0.2659  0.4619E+00  0.8919E-02
          0.7885     -325.89  0.2476  0.3740E-01  0.8355E-02       -299.48  0.2543  0.2645E+00  0.9038E-02       -268.29  0.2636  0.5010E+00  0.8915E-02
          1.0000     -319.96  0.2490  0.3740E-01  0.8259E-02       -292.82  0.2562  0.2418E+00  0.8993E-02       -264.04  0.2648  0.4250E+00  0.8878E-02
end
